Countrycode	Timezone	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	AirQualityStationNatCode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	ObservationDateBegin	ObservationDateEnd	Projection	Longitude	Latitude	Altitude	MeasurementType	AirQualityStationType	AirQualityStationArea	EquivalenceDemonstrated	MeasurementEquipment	InletHeight	BuildingDistance	KerbDistance
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1045	SPP.IE.IE0145ASample1_1045	SAM.IE.IE0145ASAMPLE1	NH4+ in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1045	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1046	SPP.IE.IE0145ASample1_1046	SAM.IE.IE0145ASAMPLE1	NO3- in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1046	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1047	SPP.IE.IE0145ASample1_1047	SAM.IE.IE0145ASAMPLE1	SO42- in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1047	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1629	SPP.IE.IE0145ASample1_1629	SAM.IE.IE0145ASAMPLE1	Ca2+ in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1629	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1631	SPP.IE.IE0145ASample1_1631	SAM.IE.IE0145ASAMPLE1	Cl- in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1631	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1657	SPP.IE.IE0145ASample1_1657	SAM.IE.IE0145ASAMPLE1	K+ in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1657	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1659	SPP.IE.IE0145ASample1_1659	SAM.IE.IE0145ASAMPLE1	Mg2+ in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1659	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1668	SPP.IE.IE0145ASample1_1668	SAM.IE.IE0145ASAMPLE1	Na+  in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1668	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	ref		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1771	SPP.IE.IE0145ASample1_1771	SAM.IE.IE0145ASAMPLE1	EC in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1771	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	yes		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_1772	SPP.IE.IE0145ASample1_1772	SAM.IE.IE0145ASAMPLE1	OC in PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1772	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	active	background	rural-remote	yes		2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_5	SPP.IE.IE0145ASample1_5	SAM.IE.IE0145ASAMPLE1	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	automatic	background	rural-remote	yes	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SWAM5aDual	2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0145A	IE0145A	IE0145A	SPO.IE.IE0145ASample1_6001	SPP.IE.IE0145ASample1_6001	SAM.IE.IE0145ASAMPLE1	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	2011-02-16 00:00:00.0000000		EPSG:4979	-9.012672	53.703889	45	automatic	background	rural-remote	yes	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SWAM5aDual	2.2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0146A	IE0146A	IE0146A	SPO.IE.IE0146ASample1_1	SPP.IE.IE0146ASample1_1	SAM.IE.IE0146ASAMPLE1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	2012-03-15 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-6.190558	53.613944	12	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API100E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0146A	IE0146A	IE0146A	SPO.IE.IE0146ASample1_10	SPP.IE.IE0146ASample1_10	SAM.IE.IE0146ASAMPLE1	CO	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	2012-03-15 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-6.190558	53.613944	12	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API300E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0146A	IE0146A	IE0146A	SPO.IE.IE0146ASample1_20	SPP.IE.IE0146ASample1_20	SAM.IE.IE0146ASAMPLE1	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	2012-03-15 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-6.190558	53.613944	12	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0146A	IE0146A	IE0146A	SPO.IE.IE0146ASample1_8	SPP.IE.IE0146ASample1_8	SAM.IE.IE0146ASAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	2012-03-15 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-6.190558	53.613944	12	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0146A	IE0146A	IE0146A	SPO.IE.IE0146ASample1_9	SPP.IE.IE0146ASample1_9	SAM.IE.IE0146ASAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	2012-03-15 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-6.190558	53.613944	12	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0146A	IE0146A	IE0146A	SPO.IE.IE0146ASample2_5	SPP.IE.IE0146ASample2_5	SAM.IE.IE0146ASAMPLE2	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2012-03-15 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-6.190558	53.613944	12	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB-FDMS	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0147A	IE0147A	IE0147A	SPO.IE.IE0147ASample1_7	SPP.IE.IE0147ASample1_7	SAM.IE.IE0147ASAMPLE1	O3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	2012-01-05 00:00:00.0000000		EPSG:4979	-7.268114	52.638798	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API400E	2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0147A	IE0147A	IE0147A	SPO.IE.IE0147ASample1_8	SPP.IE.IE0147ASample1_8	SAM.IE.IE0147ASAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	2012-01-05 00:00:00.0000000		EPSG:4979	-7.268114	52.638798	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0147A	IE0147A	IE0147A	SPO.IE.IE0147ASample1_9	SPP.IE.IE0147ASample1_9	SAM.IE.IE0147ASAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	2012-01-05 00:00:00.0000000		EPSG:4979	-7.268114	52.638798	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0147A	IE0147A	IE0147A	SPO.IE.IE0147ASample2_20	SPP.IE.IE0147ASample2_20	SAM.IE.IE0147ASAMPLE2	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	2012-01-05 00:00:00.0000000		EPSG:4979	-7.268114	52.638798	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0147A	IE0147A	IE0147A	SPO.IE.IE0147ASample2_21	SPP.IE.IE0147ASample2_21	SAM.IE.IE0147ASAMPLE2	C6H5-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	2012-01-05 00:00:00.0000000		EPSG:4979	-7.268114	52.638798	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE025A	IE025A	IE025A	SPO.IE.IE025ASample1_1	SPP.IE.IE025ASample1_1	SAM.IE.IE025ASAMPLE1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	2012-10-25 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-7.351345	53.516671	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API100E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE025A	IE025A	IE025A	SPO.IE.IE025ASample1_10	SPP.IE.IE025ASample1_10	SAM.IE.IE025ASAMPLE1	CO	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	2012-10-25 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-7.351345	53.516671	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API300E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE025A	IE025A	IE025A	SPO.IE.IE025ASample1_8	SPP.IE.IE025ASample1_8	SAM.IE.IE025ASAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	2012-10-25 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-7.351345	53.516671	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE025A	IE025A	IE025A	SPO.IE.IE025ASample1_9	SPP.IE.IE025ASample1_9	SAM.IE.IE025ASAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	2012-10-25 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-7.351345	53.516671	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE025A	IE025A	IE025A	SPO.IE.IE025ASample2_5	SPP.IE.IE025ASample2_5	SAM.IE.IE025ASAMPLE2	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2012-10-25 00:00:00.0000000	2015-06-17 00:00:00.0000000	EPSG:4979	-7.351345	53.516671	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB-FDMS	2.4	0	0
