Countrycode	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	SamplingPoint	AirPollutant	AirPollutantCode	DataAggregationProcess	AirPollutionLevel	UnitOfAirPollutionLevel	DataCapture	DataCoverage	TimeCoverage	DatetimeBegin	DatetimeEnd	Validity	Verification
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE003AP	IE003AP	SPO.IE.IE003APSample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	2.5	µg/m3	100	91.78082192	91.78082192	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE003AP	IE003AP	SPO.IE.IE003APSample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	12.5	µg/m3	100	91.78082192	91.78082192	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE003AP	IE003AP	SPO.IE.IE003APSample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	3	count	100	91.78082192	91.78082192	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE003AP	IE003AP	SPO.IE.IE003APSample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	24.3	µg/m3	100	91.78082192	91.78082192	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE003AP	IE003AP	SPO.IE.IE003APSample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	24.3	µg/m3	100	91.78082192	91.78082192	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	8.89297142	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	9.21987767	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	10.50250696	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	53.1	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	57.2	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	77.3	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	15.4	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	17.1	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	18.4	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	-2.2	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	0.4	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	0.8	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	6.9	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	7.2	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	7.7	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	1	count	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	2	count	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	3	count	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	15.4	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	18.1	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	18.7	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	15.4	µg/m3	100	95.89041096	95.89041096	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	18.1	µg/m3	100	89.5890411	89.5890411	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0090A	IE0090A	SPO.IE.IE0090ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	18.7	µg/m3	100	98.35616438	98.35616438	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	11.56807239	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	11.56997245	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	13.5845481	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	48.6	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	59.6	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	71.6	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	20	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	20.4	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	23.8	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	2.2	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	2.3	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	3.1	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	9.4	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	9.9	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	10.8	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	0	count	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	2	count	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	3	count	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	20	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	20.4	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	24	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	20	µg/m3	100	99.45205479	99.45205479	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	20.4	µg/m3	100	99.45205479	99.45205479	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0095A	IE0095A	SPO.IE.IE0095ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	24	µg/m3	100	93.97260274	93.97260274	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	13.64721407	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	13.83327126	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	13.97065527	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	59.9	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	60.4	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	83.7	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	22.8	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	23.2	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	24.3	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	1.5	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	2.2	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	3.5	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	11.7	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	11.7	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	12.1	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	1	count	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	3	count	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	4	count	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	23.1	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	23.9	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	24.6	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	23.1	µg/m3	100	96.16438356	96.16438356	2014-01-01 00:00:00	2015-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	23.9	µg/m3	100	93.42465753	93.42465753	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0098A	IE0098A	SPO.IE.IE0098ASample2_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.41	24.6	µg/m3	100	98.08219178	98.08219178	2015-01-01 00:00:00	2016-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y	15.10396341	µg/m3	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max	67	µg/m3	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-max36	25	µg/m3	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-min	2.9	µg/m3	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-day-per50	13	µg/m3	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-daysAbove50	2	count	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
IE	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0110A	IE0110A	SPO.IE.IE0110ASample1_5	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	P1Y-P1D-per90.4	26	µg/m3	100	89.8630137	89.8630137	2013-01-01 00:00:00	2014-01-01 00:00:00	1	1
